X...,date,k
,1995-03-19 00:00,7.443909950875
,1995-03-20 00:00,6.586494264625
,1995-03-21 00:00,3.95123610004167
,1995-03-22 00:00,5.16068294370833
,1995-03-23 00:00,4.149403786375
,1995-03-24 00:00,5.87439679433333
,1995-03-25 00:00,6.61709467816667
,1995-03-26 00:00,8.72198080545833
,1995-03-27 00:00,8.911612371875
,1995-03-28 00:00,3.85842739066667
,1995-03-29 00:00,2.41242447075
,1995-03-30 00:00,3.51076628254167
,1995-03-31 00:00,4.283700879875
,1995-04-01 00:00,4.825513167
,1995-04-02 00:00,9.81097451825
,1995-04-03 00:00,10.8547329964167
,1995-04-04 00:00,10.0920199324583
,1995-04-05 00:00,10.776186323375
,1995-04-06 00:00,11.4460434120833
,1995-04-07 00:00,11.16627978975
,1995-04-08 00:00,9.971620116875
,1995-04-09 00:00,6.84631732658333
,1995-04-10 00:00,4.836602251625
,1995-04-11 00:00,6.54925005908333
,1995-04-12 00:00,7.42966837595833
,1995-04-13 00:00,8.78480345883333
,1995-04-14 00:00,5.331261071125
,1995-04-15 00:00,4.311155634125
,1995-04-16 00:00,6.54462076266667
,1995-04-17 00:00,8.44833010229167
,1995-04-18 00:00,8.99482101779167
,1995-04-19 00:00,9.11607647375
,1995-04-20 00:00,8.17945566941667
,1995-04-21 00:00,9.10524906420833
,1995-04-22 00:00,9.275836597875
,1995-04-23 00:00,10.6617926197083
,1995-04-24 00:00,9.297645158125
,1995-04-25 00:00,7.27775785316667
,1995-04-26 00:00,7.13395446416667
,1995-04-27 00:00,8.61169548083333
,1995-04-28 00:00,9.88955520766667
,1995-04-29 00:00,11.63074566775
,1995-04-30 00:00,12.22395646575
,1995-05-01 00:00,13.54984270775
,1995-05-02 00:00,12.6058681735417
,1995-05-03 00:00,11.2545160762917
,1995-05-04 00:00,11.750649591
,1995-05-05 00:00,14.4123839005417
,1995-05-06 00:00,15.1829320104583
,1995-05-07 00:00,16.2513193535417
,1995-05-08 00:00,14.6332487929167
,1995-05-09 00:00,14.8463388039583
,1995-05-10 00:00,12.3098004100417
,1995-05-11 00:00,10.1749577747083
,1995-05-12 00:00,10.11734019
,1995-05-13 00:00,10.033214732125
,1995-05-14 00:00,9.73708968975
,1995-05-15 00:00,7.57311082066667
,1995-05-16 00:00,8.80997101866667
,1995-05-17 00:00,10.6849051554167
,1995-05-18 00:00,10.283323135
,1995-05-19 00:00,10.48770825575
,1995-05-20 00:00,8.23335004645833
,1995-05-21 00:00,10.7558256717917
,1995-05-22 00:00,11.8780491465833
,1995-05-23 00:00,13.3217671677917
,1995-05-24 00:00,13.7407705439583
,1995-05-25 00:00,14.3958041930833
,1995-05-26 00:00,15.33170909375
,1995-05-27 00:00,15.3018503295833
,1995-05-28 00:00,17.7151047791667
,1995-05-29 00:00,18.2935502791667
,1995-05-30 00:00,16.0986787883333
,1995-05-31 00:00,12.5635071704167
,1995-06-01 00:00,10.3994888947917
,1995-06-02 00:00,12.5779726629583
,1995-06-03 00:00,13.2133390417917
,1995-06-04 00:00,13.9634127879167
,1995-06-05 00:00,11.7937850040417
,1995-06-06 00:00,11.90824761825
,1995-06-07 00:00,15.1341954982083
,1995-06-08 00:00,15.3572246241667
,1995-06-09 00:00,16.0875752695833
,1995-06-10 00:00,12.73873200375
,1995-06-11 00:00,13.931624930875
,1995-06-12 00:00,11.019363301625
,1995-06-13 00:00,11.8996401710833
,1995-06-14 00:00,12.034767723
,1995-06-15 00:00,12.3242904908333
,1995-06-16 00:00,13.7183860103333
,1995-06-17 00:00,14.4161522160417
,1995-06-18 00:00,16.0175277154167
,1995-06-19 00:00,17.8218119691667
,1995-06-20 00:00,19.1668196775
,1995-06-21 00:00,20.2324955366667
,1995-06-22 00:00,19.4333669520833
,1995-06-23 00:00,11.4726308535417
,1995-06-24 00:00,9.612385353
,1995-06-25 00:00,14.7164287145417
,1995-06-26 00:00,16.4226119520833
,1995-06-27 00:00,19.1318146083333
,1995-06-28 00:00,19.6982084354167
,1995-06-29 00:00,19.3786426933333
,1995-06-30 00:00,20.24907938
,1995-07-01 00:00,21.07094787125
,1995-07-02 00:00,21.30707167125
,1995-07-03 00:00,18.4147737216667
,1995-07-04 00:00,17.6621458720833
,1995-07-05 00:00,17.3820526904167
,1995-07-06 00:00,17.3996180383333
,1995-07-07 00:00,18.9875895645833
,1995-07-08 00:00,20.2270462695833
,1995-07-09 00:00,20.7884339420833
,1995-07-10 00:00,21.3357876920833
,1995-07-11 00:00,21.1958290633333
,1995-07-12 00:00,21.7067242258333
,1995-07-13 00:00,21.2631111358333
,1995-07-14 00:00,21.7346166675
,1995-07-15 00:00,20.3900412208333
,1995-07-16 00:00,20.48833675
,1995-07-17 00:00,19.44729048
,1995-07-18 00:00,20.18474752125
,1995-07-19 00:00,21.81739961375
,1995-07-20 00:00,22.8120720058333
,1995-07-21 00:00,23.22548647
,1995-07-22 00:00,24.0570860795833
,1995-07-23 00:00,22.0938309491667
,1995-07-24 00:00,22.3135647158333
,1995-07-25 00:00,22.65337785875
,1995-07-26 00:00,23.2517049029167
,1995-07-27 00:00,23.6814066325
,1995-07-28 00:00,21.6986801729167
,1995-07-29 00:00,19.8761949883333
,1995-07-30 00:00,19.8618288670833
,1995-07-31 00:00,20.2187714175
,1995-08-01 00:00,20.992288905
,1995-08-02 00:00,21.6324452695833
,1995-08-03 00:00,19.6224658104167
,1995-08-04 00:00,20.7322425683333
,1995-08-05 00:00,20.6114806208333
,1995-08-06 00:00,20.0843258991667
,1995-08-07 00:00,19.44489804375
,1995-08-08 00:00,18.4557368791667
,1995-08-09 00:00,17.8176734633333
,1995-08-10 00:00,18.91496852875
,1995-08-11 00:00,19.7218652295833
,1995-08-12 00:00,19.9992593641667
,1995-08-13 00:00,19.5741963379167
,1995-08-14 00:00,18.6331753266667
,1995-08-15 00:00,19.72471745875
,1995-08-16 00:00,18.2890572129167
,1995-08-17 00:00,15.34155390375
,1995-08-18 00:00,14.4612450254167
,1995-08-19 00:00,15.8987879829167
,1995-08-20 00:00,15.9667214858333
,1995-08-21 00:00,16.7515931991667
,1995-08-22 00:00,16.8346449641667
,1995-08-23 00:00,17.3665546720833
,1995-08-24 00:00,18.14850191
,1995-08-25 00:00,17.1526534270833
,1995-08-26 00:00,18.28116941375
,1995-08-27 00:00,18.1014610154167
,1995-08-28 00:00,13.9640364915
,1995-08-29 00:00,12.413168666875
,1995-08-30 00:00,11.3945734314167
,1995-08-31 00:00,10.243393378
,1995-09-01 00:00,10.7479018179583
,1995-09-02 00:00,13.0747010388333
,1995-09-03 00:00,13.101701588375
,1995-09-04 00:00,13.2760656821667
,1995-09-05 00:00,13.1265968529167
,1995-09-06 00:00,13.4949289321667
,1995-09-07 00:00,12.29889625975
,1995-09-08 00:00,15.0659751716667
,1995-09-09 00:00,14.3463459165
,1995-09-10 00:00,14.1812331591667
,1995-09-11 00:00,14.7667274829167
,1995-09-12 00:00,15.6089775345833
,1995-09-13 00:00,14.2507829820833
,1995-09-14 00:00,13.4231624633333
,1995-09-15 00:00,14.6705719233333
,1995-09-16 00:00,13.3330409533333
,1995-09-17 00:00,12.931605692125
,1995-09-18 00:00,13.7062401368333
,1995-09-19 00:00,12.9365017829167
,1995-09-20 00:00,13.0392039654167
,1995-09-21 00:00,12.4524259996667
,1995-09-22 00:00,13.159111283875
,1995-09-23 00:00,12.6948897383333
,1995-09-24 00:00,12.1616309043333
,1995-09-25 00:00,11.165466854625
,1995-09-26 00:00,11.7721136787083
,1995-09-27 00:00,12.669818771625
,1995-09-28 00:00,12.3199206962083
,1995-09-29 00:00,9.039906889
,1995-09-30 00:00,6.80576863066667
,1995-10-01 00:00,8.379234623125
,1995-10-02 00:00,9.82453451183333
,1995-10-03 00:00,12.4622073595417
,1995-10-04 00:00,12.9221308425
,1995-10-05 00:00,14.0327707891667
,1995-10-06 00:00,14.29315266375
,1995-10-07 00:00,14.6465097516667
,1995-10-08 00:00,15.33033090625
,1995-10-09 00:00,15.1857037208333
,1995-10-10 00:00,14.6415239129167
,1995-10-11 00:00,14.3445175558333
,1995-10-12 00:00,13.3941668740833
,1995-10-13 00:00,12.9918238859583
,1995-10-14 00:00,12.7028209256667
,1995-10-15 00:00,12.27694378975
,1995-10-16 00:00,12.126991797
,1995-10-17 00:00,10.8983264408333
,1995-10-18 00:00,11.4926114307083
,1995-10-19 00:00,12.1513868909583
,1995-10-20 00:00,11.3491824930417
,1995-10-21 00:00,10.534670107375
,1995-10-22 00:00,8.89724986841667
,1995-10-23 00:00,6.65166799741667
,1995-10-24 00:00,6.02322068170833
,1995-10-25 00:00,5.86900355016667
,1995-10-26 00:00,9.24958744408333
,1995-10-27 00:00,8.883599158125
,1995-10-28 00:00,9.23525952058333
,1995-10-29 00:00,9.57959401
,1995-10-30 00:00,10.4872349198333
,1995-10-31 00:00,10.422159691875
,1995-11-01 00:00,9.34118541
,1995-11-02 00:00,8.894662493625
,1995-11-03 00:00,4.58337192454167
,1995-11-04 00:00,4.28841281479167
,1995-11-05 00:00,3.537168257
,1995-11-06 00:00,3.71372190366667
,1995-11-07 00:00,7.601105357375
,1995-11-08 00:00,4.601130101
,1995-11-09 00:00,5.11899016058333
,1995-11-10 00:00,5.57684489758333
,1995-11-11 00:00,7.68387322345833
,1995-11-12 00:00,9.08851178041667
,1995-11-13 00:00,9.46767003079167
,1995-11-14 00:00,10.038593330125
,1995-11-15 00:00,8.71677661291667
,1995-11-16 00:00,8.14661465370833
